Team_name,Team_GP,Team_PTS,Team_FGM,Team_FGA,Team_ThreePM,Team_ThreePA,Team_FTM,Team_FTA,Team_OR,Team_DR,Team_REB,Team_AST,Team_STL,Team_BLK,Team_TO,Team_PF,Team_FG_percent,Team_ThreeP_percent,Team_FT_percent,Year
1211.0,33.0,87.4,31.8,61.7,7.5,19.3,16.5,23.9,11.4,28.8,40.1,16.7,7.4,3.8,11.2,14.7,51.5,38.6,68.8,2020
1181.0,31.0,82.5,29.7,63.1,7.0,19.9,16.2,22.5,12.7,27.4,40.1,15.5,8.3,6.1,13.2,18.0,47.0,35.2,72.0,2020
1104.0,31.0,82.0,27.5,63.1,10.8,30.9,16.1,23.3,11.7,27.6,39.4,14.2,6.3,4.4,14.9,20.1,43.7,34.9,69.3,2020
1453.0,33.0,81.6,29.3,63.9,7.6,20.7,15.3,20.3,9.8,26.5,36.4,16.2,6.9,3.1,12.5,19.2,45.9,36.9,75.6,2020
1457.0,34.0,81.3,28.8,62.4,9.5,27.4,14.2,22.4,13.2,27.6,40.8,15.9,6.6,2.5,13.9,20.1,46.2,34.6,63.6,2020
1186.0,31.0,80.9,29.5,64.1,9.3,26.6,12.7,18.4,10.6,27.7,38.3,17.5,7.1,3.6,12.8,18.6,46.0,34.9,69.4,2020
1460.0,31.0,80.9,28.8,63.0,7.8,21.5,15.5,22.9,12.3,27.7,40.0,14.1,6.6,3.6,12.5,16.1,45.7,36.4,67.7,2020
1372.0,31.0,80.6,28.6,58.3,5.8,15.9,17.6,25.5,13.1,24.3,37.4,15.0,10.5,3.3,17.7,20.9,49.1,36.2,69.1,2020
1261.0,31.0,80.5,28.6,60.6,6.8,20.8,16.5,21.5,12.1,27.6,39.7,12.8,6.3,3.9,12.6,16.0,47.1,32.7,76.9,2020
1331.0,31.0,80.2,29.0,64.6,8.2,24.5,14.1,18.8,11.7,26.2,38.0,13.2,6.4,2.5,10.4,16.8,44.8,33.4,74.9,2020
1223.0,29.0,80.1,27.5,62.1,7.4,20.5,17.6,23.6,12.2,23.9,36.1,12.8,5.7,2.2,16.8,20.3,44.3,36.4,74.7,2020
1173.0,31.0,80.0,29.2,55.6,8.0,21.7,13.6,18.9,7.8,27.2,35.0,17.6,5.7,3.5,12.4,17.1,52.5,37.1,72.0,2020
1140.0,32.0,79.6,29.7,59.3,10.4,24.5,9.9,14.2,6.5,26.6,33.2,17.4,5.8,2.1,11.0,16.1,50.0,42.3,70.0,2020
1125.0,33.0,79.6,29.9,62.8,9.7,27.5,10.2,14.2,8.8,28.5,37.3,18.3,7.5,3.2,11.9,15.1,47.5,35.2,71.3,2020
1377.0,32.0,79.6,27.8,56.4,7.3,18.6,16.8,22.2,6.3,26.4,32.7,13.9,4.6,2.7,10.6,17.6,49.2,39.1,75.5,2020
1465.0,31.0,79.5,26.6,60.3,9.9,26.0,16.4,20.8,11.6,29.4,41.0,14.4,4.2,3.5,12.8,18.4,44.2,38.0,78.6,2020
1270.0,32.0,79.4,28.5,57.3,8.4,21.1,14.0,19.4,10.0,26.0,36.0,16.3,6.6,3.9,15.9,16.7,49.7,39.9,72.4,2020
1441.0,31.0,78.8,27.0,57.7,9.7,26.4,15.1,21.3,9.7,27.8,37.6,14.6,5.3,1.8,14.4,17.2,46.8,36.9,71.0,2020
1340.0,32.0,78.7,29.0,64.7,6.5,19.6,14.3,19.8,14.1,22.5,36.6,13.5,8.7,4.1,12.8,18.3,44.8,33.2,71.9,2020
1138.0,32.0,78.6,29.0,66.8,8.2,25.3,12.5,18.7,14.5,27.5,42.0,14.8,7.8,4.6,13.7,18.8,43.3,32.3,67.1,2020
1166.0,31.0,78.3,27.9,59.3,9.7,25.3,12.7,17.2,7.9,26.9,34.8,15.8,6.5,2.5,10.9,15.2,47.1,38.6,73.9,2020
1141.0,32.0,78.3,27.4,63.7,7.7,23.8,15.8,21.3,10.9,25.1,36.0,11.6,9.1,2.5,12.7,16.3,43.0,32.4,74.6,2020
1316.0,33.0,78.3,26.9,59.8,11.8,31.2,12.5,16.5,9.9,24.6,34.5,15.7,5.0,3.8,11.8,16.1,45.0,37.9,76.2,2020
1209.0,32.0,78.1,27.5,62.7,8.7,24.0,14.5,19.6,11.7,25.2,36.8,14.6,7.8,4.2,14.1,21.4,43.8,36.2,74.0,2020
1120.0,31.0,78.0,26.1,60.3,8.1,26.6,17.8,26.4,13.6,27.3,40.8,12.8,6.4,4.9,12.9,19.3,43.3,30.6,67.4,2020
1157.0,33.0,78.0,27.7,61.5,7.3,21.8,15.2,21.2,13.4,26.9,40.3,13.5,7.5,2.8,15.7,22.1,45.1,33.7,71.6,2020
1358.0,31.0,78.0,28.2,62.5,7.6,22.3,14.0,18.8,10.1,24.1,34.2,15.8,9.3,2.9,14.3,20.8,45.1,34.2,74.1,2020
1266.0,30.0,77.8,25.3,58.8,10.0,26.2,17.1,23.1,10.6,29.2,39.8,13.5,5.1,4.2,13.7,19.1,43.0,38.2,74.3,2020
1234.0,31.0,77.7,27.2,60.3,7.9,22.7,15.5,20.7,11.5,26.0,37.5,17.4,6.2,3.9,12.1,16.0,45.1,34.7,75.0,2020
1384.0,32.0,77.7,28.1,60.1,6.4,17.7,15.1,20.1,11.1,25.0,36.2,11.7,7.0,2.7,12.2,16.7,46.7,36.0,75.0,2020
1214.0,34.0,77.5,27.2,59.6,6.3,18.9,16.9,24.1,10.6,26.1,36.7,14.6,5.0,3.8,11.7,19.1,45.6,33.2,69.9,2020
1305.0,31.0,77.1,27.1,60.6,10.0,26.0,12.9,17.1,8.7,29.6,38.3,14.9,5.1,3.5,12.0,19.6,44.7,38.3,75.3,2020
1311.0,31.0,77.0,28.4,64.0,8.0,23.8,12.2,16.3,11.3,23.4,34.7,13.2,10.0,3.7,13.5,19.2,44.4,33.7,74.8,2020
1427.0,32.0,76.9,27.1,64.9,9.6,27.5,13.2,17.3,11.0,28.0,39.0,12.4,5.9,2.7,12.9,20.2,41.7,35.0,76.3,2020
1202.0,32.0,76.8,27.5,58.0,9.4,26.8,12.3,17.5,7.8,23.8,31.6,14.8,8.3,2.8,11.4,15.5,47.4,35.2,70.1,2020
1198.0,32.0,76.7,28.1,61.5,8.9,25.6,11.7,17.9,10.9,24.8,35.7,14.7,8.8,6.6,15.1,17.3,45.6,34.9,65.0,2020
1307.0,33.0,76.7,27.0,58.0,7.0,21.3,15.7,21.8,9.5,25.7,35.1,15.0,8.1,2.9,14.4,15.6,46.6,32.7,72.0,2020
1443.0,30.0,76.6,26.0,56.8,7.1,20.9,17.6,22.3,8.4,25.4,33.8,11.1,6.7,4.0,12.3,13.8,45.7,33.8,78.9,2020
1429.0,34.0,76.5,26.6,57.9,7.3,21.9,15.9,20.9,10.8,30.0,40.7,16.5,6.1,3.2,12.5,15.7,46.0,33.3,76.3,2020
1112.0,32.0,76.4,26.6,59.5,7.3,20.7,16.0,21.8,10.9,26.5,37.4,15.4,6.8,3.7,11.8,18.5,44.6,35.2,73.2,2020
1220.0,34.0,76.4,26.3,58.6,8.3,22.1,15.4,19.7,10.4,24.4,34.8,12.3,6.9,2.1,11.3,14.2,45.0,37.5,78.3,2020
1122.0,33.0,76.3,27.0,58.9,6.8,19.5,15.5,21.7,11.8,24.2,36.0,13.2,6.6,3.0,12.8,18.3,45.9,34.6,71.6,2020
1245.0,32.0,76.3,27.7,61.0,8.4,24.7,12.6,17.3,10.8,25.3,36.2,13.9,6.8,4.1,12.7,18.7,45.4,33.9,72.7,2020
1463.0,30.0,76.3,27.0,57.5,8.8,23.8,13.5,19.0,9.1,29.8,38.9,15.5,6.3,3.4,13.0,15.0,46.9,37.1,71.2,2020
1337.0,32.0,76.3,26.3,60.4,8.0,22.7,15.8,20.0,9.7,24.8,34.5,14.8,6.2,3.8,12.7,18.2,43.4,35.1,79.2,2020
1190.0,34.0,76.3,27.0,56.9,7.6,22.1,14.6,21.0,10.9,24.6,35.5,13.9,8.2,3.6,12.1,17.6,47.5,34.6,69.4,2020
1159.0,34.0,76.1,27.4,61.1,10.1,28.1,11.2,15.0,10.0,26.6,36.6,14.4,6.1,2.9,10.9,15.1,44.8,35.7,74.9,2020
1169.0,32.0,76.1,27.4,60.2,7.6,20.4,13.7,18.8,9.1,24.3,33.4,14.0,5.7,3.2,11.3,17.3,45.6,37.3,72.6,2020
1103.0,30.0,76.0,25.5,57.8,9.1,25.6,16.0,20.7,9.9,28.4,38.3,13.1,5.2,3.0,12.9,17.8,44.0,35.7,77.0,2020
